"no","time","temperature","humidity"
266,17:19:28,32.2,49.4
267,17:19:29,32.2,49.1
268,17:19:30,32.1,48.3
269,17:19:31,32.1,49.4
270,17:19:32,32.1,49.2
271,17:19:33,32.1,48.9
272,17:19:34,32.1,48.6
273,17:19:35,32.2,49.0
274,17:19:36,32.2,49.0
275,17:19:37,32.1,48.8
276,17:19:38,32.0,48.5
277,17:19:39,32.2,48.7
278,17:19:40,32.2,48.4
279,17:19:41,32.3,48.6
280,17:19:42,32.1,49.3
281,17:19:43,32.2,48.6
282,17:19:44,32.2,48.8
283,17:19:45,32.3,49.0
284,17:19:46,32.2,49.1
285,17:19:47,32.2,48.8
286,17:19:48,32.2,48.2
287,17:19:49,32.2,49.6
288,17:19:50,32.2,48.5
289,17:19:51,32.3,48.7
290,17:19:52,32.3,48.6
291,17:19:53,32.2,48.5
292,17:19:54,32.1,48.6
293,17:19:55,32.2,48.0
294,17:19:56,32.3,48.6
295,17:19:57,32.2,48.9
296,17:19:58,32.3,48.4
297,17:19:59,32.3,48.4
298,17:20:0,32.1,48.3
299,17:20:1,32.4,49.7
300,17:20:2,32.4,51.7
301,17:20:3,32.2,48.1
302,17:20:4,32.3,48.9
303,17:20:5,32.3,46.8
304,17:20:6,32.2,48.2
305,17:20:7,32.3,48.1
306,17:20:8,32.2,48.1
307,17:20:9,32.3,48.2
308,17:20:10,32.3,48.3
309,17:20:11,32.3,48.2
310,17:20:12,32.1,48.6
311,17:20:13,32.3,47.9
312,17:20:14,32.2,48.1
313,17:20:15,32.3,48.0
314,17:20:16,32.3,48.1
315,17:20:17,32.4,47.8
316,17:20:18,32.3,47.9
317,17:20:19,32.5,48.1
318,17:20:20,32.3,49.5
319,17:20:21,32.3,48.3
320,17:20:22,32.3,47.8
321,17:20:23,32.3,47.9
322,17:20:24,32.3,47.6
323,17:20:25,32.3,47.9
324,17:20:26,32.3,47.7
325,17:20:27,32.4,48.9
326,17:20:28,32.4,48.0
327,17:20:29,32.3,47.6
328,17:20:30,32.3,47.8
329,17:20:31,32.3,47.7
330,17:20:32,32.4,47.8
331,17:20:33,32.3,47.8
332,17:20:34,32.4,48.2
333,17:20:35,32.2,47.5
334,17:20:36,32.4,47.7
335,17:20:37,32.4,48.0
336,17:20:38,32.1,48.1
337,17:20:39,32.3,47.7
338,17:20:40,32.4,47.8
339,17:20:41,32.3,47.6
340,17:20:42,32.4,48.2
341,17:20:43,32.5,48.6
342,17:20:44,32.4,46.7
343,17:20:45,32.4,47.6
344,17:20:46,32.4,47.4
345,17:20:47,32.5,47.5
346,17:20:48,32.4,47.2
347,17:20:49,32.4,47.2
348,17:20:50,32.4,47.2
349,17:20:51,32.4,47.1
350,17:20:52,32.4,47.1
351,17:20:53,32.4,47.2
352,17:20:54,32.5,48.8
353,17:20:55,32.4,47.3
354,17:20:56,32.5,46.7
355,17:20:57,32.4,46.2
356,17:20:58,32.4,47.2
357,17:20:59,32.6,47.1
358,17:21:0,32.4,47.3
359,17:21:1,32.5,47.1
360,17:21:2,32.4,46.9
361,17:21:3,32.6,46.9
362,17:21:4,32.4,46.7
363,17:21:5,32.5,47.1
364,17:21:6,32.5,47.3
365,17:21:7,32.3,47.0
366,17:21:8,32.4,46.8
367,17:21:9,32.5,46.8
368,17:21:10,32.5,47.1
369,17:21:11,32.4,46.8
370,17:21:12,32.4,47.0
371,17:21:13,32.4,47.1
372,17:21:14,32.4,46.8
373,17:21:15,32.4,46.9
374,17:21:16,32.4,45.1
375,17:21:17,32.5,47.2
376,17:21:18,32.5,46.5
377,17:21:19,32.5,46.8
378,17:21:20,32.4,46.7
379,17:21:21,32.4,46.9
380,17:21:22,32.5,46.8
381,17:21:23,32.5,46.5
382,17:21:24,32.4,46.8
383,17:21:25,32.4,46.5
384,17:21:26,32.4,46.5
385,17:21:27,32.6,46.8
386,17:21:28,32.4,46.8
387,17:21:29,32.6,46.8
388,17:21:30,32.4,46.7
389,17:21:31,32.4,46.3
390,17:21:32,32.4,46.4
391,17:21:33,32.6,46.6
392,17:21:34,32.5,46.5
393,17:21:35,32.5,46.8
394,17:21:36,32.6,46.1
395,17:21:37,32.6,47.2
396,17:21:38,32.5,46.7
397,17:21:39,32.4,46.7
398,17:21:40,32.5,46.9
399,17:21:41,32.6,46.7
400,17:21:42,32.6,46.8
401,17:21:43,32.6,47.0
402,17:21:44,32.5,46.9
403,17:21:45,32.6,46.8
404,17:21:46,32.6,46.9
405,17:21:47,32.8,46.5
406,17:21:48,32.6,46.7
407,17:21:49,32.6,47.1
408,17:21:50,32.7,47.3
409,17:21:51,32.4,47.0
410,17:21:52,32.6,47.5
411,17:21:53,32.6,46.9
412,17:21:54,32.6,46.6
413,17:21:55,32.6,46.6
414,17:21:57,32.6,48.3
415,17:21:58,32.6,46.9
416,17:21:59,32.6,47.1
417,17:22:0,32.6,47.2
418,17:22:1,32.5,47.0
419,17:22:2,32.7,47.0
420,17:22:3,32.5,46.8
421,17:22:4,32.6,47.0
422,17:22:5,32.6,47.0
423,17:22:6,32.7,46.9
424,17:22:7,32.6,46.9
425,17:22:8,32.7,46.8
426,17:22:9,32.6,46.8
427,17:22:10,32.5,47.0
428,17:22:11,32.6,45.8
429,17:22:12,32.7,45.9
430,17:22:13,32.6,45.7
431,17:22:14,32.6,46.7
432,17:22:15,32.5,47.7
433,17:22:16,32.6,45.7
434,17:22:17,32.7,46.8
435,17:22:18,32.6,46.9
436,17:22:19,32.6,46.6
437,17:22:20,32.6,46.6
438,17:22:21,32.6,46.5
439,17:22:22,32.6,46.7
440,17:22:23,32.6,46.7
441,17:22:24,32.6,46.5
442,17:22:25,32.7,46.5
443,17:22:26,32.4,47.0
444,17:22:27,32.5,46.1
445,17:22:28,32.6,46.7
446,17:22:29,32.6,47.0
447,17:22:30,32.6,47.5
448,17:22:31,32.6,48.4
449,17:22:32,32.7,46.7
450,17:22:33,32.7,46.7
451,17:22:34,32.6,45.6
452,17:22:35,32.7,46.9
453,17:22:36,32.6,47.0
454,17:22:37,32.6,46.8
455,17:22:38,32.6,46.6
456,17:22:39,32.6,46.8
457,17:22:40,32.6,47.0
458,17:22:41,32.6,46.9
459,17:22:42,32.7,48.4
460,17:22:43,32.6,46.9
461,17:22:44,32.6,46.3
462,17:22:45,32.5,47.1
463,17:22:46,32.7,46.9
464,17:22:47,32.6,47.0
465,17:22:48,32.6,46.8
466,17:22:49,32.7,46.5
467,17:22:50,32.6,46.1
468,17:22:51,32.6,46.8
469,17:22:52,32.6,47.0
470,17:22:53,32.7,46.7
471,17:22:54,32.6,46.6
472,17:22:55,32.7,46.6
473,17:22:56,32.6,46.7
474,17:22:57,32.7,46.5
475,17:22:58,32.6,46.2
476,17:22:59,32.7,46.4
477,17:23:0,32.5,46.7
478,17:23:1,32.8,47.7
479,17:23:2,32.6,46.8
480,17:23:3,32.6,46.8
481,17:23:4,32.6,47.0
482,17:23:5,32.7,48.3
483,17:23:6,32.7,46.7
484,17:23:7,32.6,46.4
485,17:23:8,32.6,45.3
486,17:23:9,32.6,46.6
487,17:23:10,32.7,46.5
488,17:23:11,32.6,46.6
489,17:23:12,32.6,46.1
490,17:23:13,32.6,46.4
491,17:23:14,32.7,48.4
492,17:23:15,32.6,46.2
493,17:23:16,32.5,46.1
494,17:23:17,32.7,46.5
495,17:23:18,32.7,46.5
496,17:23:19,32.7,47.5
497,17:23:20,32.6,47.4
498,17:23:21,32.6,46.3
499,17:23:22,32.6,46.4
500,17:23:23,32.7,46.2
501,17:23:24,32.6,47.3
502,17:23:25,32.6,46.1
503,17:23:26,32.7,46.5
504,17:23:27,32.7,46.0
505,17:23:28,32.7,46.2
506,17:23:29,32.8,46.3
507,17:23:30,32.6,46.1
508,17:23:31,32.7,46.3
509,17:23:32,32.6,46.2
510,17:23:33,32.8,46.1
511,17:23:34,32.6,46.1
512,17:23:35,32.8,46.7
513,17:23:36,32.8,46.1
514,17:23:37,32.7,46.4
515,17:23:38,32.8,44.8
516,17:23:39,32.7,47.4
517,17:23:40,32.6,46.6
518,17:23:41,32.7,46.2
519,17:23:42,32.7,47.0
520,17:23:43,32.7,45.8
521,17:23:44,32.7,46.4
522,17:23:45,32.7,46.6
523,17:23:46,32.6,46.7
524,17:23:47,32.7,46.4
525,17:23:48,32.7,46.0
526,17:23:49,32.6,46.2
527,17:23:50,32.7,46.2
528,17:23:51,32.7,46.1
529,17:23:52,32.7,46.2
530,17:23:53,32.7,45.8
531,17:23:54,32.8,48.0
532,17:23:55,32.8,46.0
533,17:23:56,32.7,46.2
534,17:23:57,32.7,44.4
535,17:23:58,32.7,45.0
536,17:23:59,32.7,45.8
537,17:24:0,32.7,46.0
538,17:24:1,32.7,46.2
539,17:24:2,32.8,46.2
540,17:24:3,32.6,46.8
541,17:24:4,32.8,46.0
542,17:24:5,32.8,45.9
543,17:24:6,32.8,46.0
544,17:24:7,32.7,46.1
545,17:24:8,32.6,46.2
546,17:24:9,32.6,46.2
547,17:24:10,32.8,46.3
548,17:24:11,32.7,46.0
549,17:24:12,32.6,46.3
550,17:24:13,32.8,47.4
551,17:24:14,32.8,45.6
552,17:24:15,32.8,46.1
553,17:24:16,32.8,46.3
554,17:24:17,32.8,45.2
555,17:24:18,32.7,46.1
556,17:24:19,32.7,45.7
557,17:24:20,32.7,45.1
558,17:24:21,32.7,45.9
559,17:24:22,32.8,45.8
560,17:24:23,32.7,45.8
561,17:24:24,32.8,45.8
562,17:24:25,32.8,45.7
563,17:24:26,32.8,45.9
564,17:24:27,32.7,45.9
565,17:24:28,32.7,45.8
566,17:24:29,32.7,45.3
567,17:24:30,32.7,45.8
568,17:24:31,32.6,45.4
569,17:24:32,32.4,45.8
570,17:24:33,32.7,45.8
571,17:24:34,32.7,45.4
572,17:24:35,32.6,45.3
573,17:24:36,32.8,46.3
574,17:24:37,32.8,44.7
575,17:24:38,32.7,45.8
576,17:24:39,32.7,45.6
577,17:24:40,32.7,45.0
578,17:24:41,32.7,45.7
579,17:24:42,32.7,45.7
580,17:24:43,32.7,45.7
581,17:24:44,32.7,46.0
582,17:24:45,32.7,45.7
583,17:24:46,32.8,45.7
584,17:24:47,32.7,45.6
585,17:24:48,32.7,45.5
586,17:24:49,32.8,45.8
587,17:24:50,32.8,45.5
588,17:24:51,32.7,45.6
589,17:24:52,32.7,45.7
590,17:24:53,32.8,45.7
591,17:24:54,32.8,47.4
592,17:24:55,32.6,45.8
593,17:24:56,32.8,46.2
594,17:24:57,32.7,45.6
595,17:24:58,32.8,45.6
596,17:24:59,32.7,45.2
597,17:25:0,32.7,45.5
598,17:25:1,32.7,45.9
599,17:25:3,32.7,45.6
600,17:25:4,32.8,45.3
601,17:25:5,32.7,45.4
602,17:25:6,32.9,45.5
603,17:25:7,32.8,45.5
604,17:25:8,32.8,45.7
605,17:25:9,32.8,45.6
606,17:25:10,32.8,45.5
607,17:25:11,32.8,45.2
608,17:25:12,32.8,44.4
609,17:25:13,32.7,45.6
610,17:25:14,32.7,45.6
611,17:25:15,32.8,45.8
612,17:25:16,32.7,45.4
613,17:25:17,32.8,46.0
614,17:25:18,32.8,45.6
615,17:25:19,32.9,45.9
616,17:25:20,32.8,45.3
617,17:25:21,32.9,45.8
618,17:25:22,32.8,45.8
619,17:25:23,32.8,44.0
620,17:25:24,32.8,45.3
621,17:25:25,32.8,45.4
622,17:25:26,32.7,45.8
623,17:25:27,32.8,47.0
624,17:25:28,32.8,45.7
625,17:25:29,32.8,45.7
626,17:25:30,32.8,45.6
627,17:25:31,32.7,45.9
628,17:25:32,32.7,45.3
629,17:25:33,32.6,45.5
630,17:25:34,32.8,45.6
631,17:25:35,32.8,45.5
632,17:25:36,32.7,46.1
633,17:25:37,32.7,45.5
634,17:25:38,32.8,45.7
635,17:25:39,32.8,45.8
636,17:25:40,32.7,46.1
637,17:25:41,32.8,45.7
638,17:25:42,32.8,45.4
639,17:25:43,33.0,45.7
640,17:25:44,32.8,45.4
641,17:25:45,32.7,45.4
642,17:25:46,32.8,45.7
643,17:25:47,32.8,44.8
644,17:25:48,32.7,45.4
645,17:25:49,32.8,45.6
646,17:25:50,32.7,46.0
647,17:25:51,32.8,45.4
648,17:25:52,32.7,46.4
649,17:25:53,32.7,45.4
650,17:25:54,32.7,45.9
651,17:25:55,32.7,45.6
652,17:25:56,32.8,45.5
653,17:25:57,32.8,45.6
654,17:25:58,32.8,45.7
655,17:25:59,32.7,45.9
656,17:26:0,32.7,45.5
657,17:26:1,32.8,45.8
658,17:26:2,32.7,45.6
659,17:26:3,32.8,46.0
660,17:26:4,32.8,46.0
661,17:26:5,32.8,47.4
662,17:26:6,32.7,45.0
663,17:26:7,32.8,47.0
664,17:26:8,32.8,45.7
665,17:26:9,32.8,45.4
666,17:26:10,32.8,46.1
667,17:26:11,32.8,44.6
668,17:26:12,32.8,46.0
669,17:26:13,32.7,45.8
670,17:26:14,32.8,45.8
671,17:26:15,32.8,46.0
672,17:26:16,32.8,45.9
673,17:26:17,32.8,46.1
674,17:26:18,32.8,45.9
675,17:26:19,32.9,46.1
676,17:26:20,32.8,46.0
677,17:26:21,32.8,46.4
678,17:26:22,32.6,46.4
679,17:26:23,32.9,46.2
680,17:26:24,32.9,46.2
681,17:26:25,32.9,46.4
682,17:26:26,32.9,44.4
683,17:26:27,32.8,45.9
684,17:26:28,32.9,45.7
685,17:26:29,32.8,45.4
686,17:26:30,32.9,45.9
687,17:26:31,32.8,45.8
688,17:26:32,32.9,45.8
689,17:26:33,32.9,45.9
690,17:26:34,32.9,45.7
691,17:26:35,32.9,46.1
692,17:26:36,32.9,46.0
693,17:26:37,32.8,45.7
694,17:26:38,32.9,45.5
695,17:26:39,32.8,45.8
696,17:26:40,32.9,45.6
697,17:26:41,32.7,45.3
698,17:26:42,32.8,45.6
699,17:26:43,32.9,45.4
700,17:26:44,32.8,44.9
701,17:26:45,32.7,45.4
702,17:26:46,32.9,45.7
703,17:26:47,32.8,45.7
704,17:26:48,32.8,45.0
705,17:26:49,32.8,46.1
706,17:26:50,32.8,45.8
707,17:26:51,32.8,45.4
708,17:26:52,32.9,45.8
709,17:26:53,32.8,46.2
710,17:26:54,33.0,45.7
711,17:26:55,32.8,45.2
712,17:26:56,32.8,45.7
713,17:26:57,32.9,45.6
714,17:26:58,32.8,45.4
715,17:26:59,32.7,45.4
716,17:27:0,32.8,45.4
717,17:27:1,32.8,45.4
718,17:27:2,32.9,45.7
719,17:27:3,32.8,45.6
720,17:27:4,33.0,45.2
721,17:27:5,32.8,45.2
722,17:27:6,32.9,45.6
723,17:27:7,32.7,45.6
724,17:27:8,32.9,46.2
725,17:27:9,32.9,45.6
726,17:27:10,32.9,45.4
727,17:27:11,32.9,47.0
728,17:27:12,32.9,44.7
729,17:27:13,32.8,45.6
730,17:27:14,32.9,45.9
731,17:27:15,32.8,45.7
732,17:27:16,32.9,45.8
733,17:27:17,32.9,45.7
734,17:27:18,32.9,45.9
735,17:27:19,32.9,46.0
736,17:27:20,32.9,45.8
737,17:27:21,32.9,45.8
738,17:27:22,33.0,45.7
739,17:27:23,32.8,45.8
740,17:27:24,32.8,45.6
741,17:27:25,32.9,45.8
742,17:27:26,32.9,46.0
743,17:27:27,32.8,45.1
744,17:27:28,32.9,45.7
745,17:27:29,32.9,45.9
746,17:27:30,32.9,45.6
747,17:27:31,33.0,46.9
748,17:27:32,32.8,46.5
749,17:27:33,32.8,46.1
750,17:27:34,33.0,46.0
751,17:27:35,32.9,45.6
752,17:27:36,33.0,46.0
753,17:27:37,32.9,45.9
754,17:27:38,32.9,45.9
755,17:27:39,32.9,45.8
756,17:27:40,32.8,45.6
757,17:27:41,33.0,45.8
758,17:27:42,33.0,45.7
759,17:27:43,32.9,46.0
760,17:27:44,33.0,46.0
761,17:27:45,32.9,45.8
762,17:27:46,32.9,45.6
763,17:27:47,32.9,46.0
764,17:27:48,32.9,45.9
765,17:27:49,32.8,45.8
766,17:27:50,32.9,44.2
767,17:27:51,32.9,45.3
768,17:27:52,32.9,45.9
769,17:27:53,32.9,45.7
770,17:27:54,32.9,45.1
771,17:27:55,33.0,46.6
772,17:27:56,33.0,46.2
773,17:27:57,32.9,45.8
774,17:27:58,32.9,46.4
775,17:27:59,33.0,45.9
776,17:28:0,32.9,45.7
777,17:28:1,32.9,45.9
778,17:28:2,32.8,46.0
779,17:28:3,33.0,46.0
780,17:28:4,32.9,45.7
781,17:28:5,32.7,45.6
782,17:28:6,33.1,45.1
783,17:28:7,32.9,46.0
784,17:28:9,33.0,46.0
785,17:28:10,33.0,46.5
786,17:28:11,32.9,45.6
787,17:28:12,32.9,45.8
788,17:28:13,32.9,46.0
789,17:28:14,32.9,45.5
790,17:28:15,33.0,45.9
791,17:28:16,33.0,45.8
792,17:28:17,32.9,46.0
793,17:28:18,32.9,45.7
794,17:28:19,33.0,45.6
795,17:28:20,32.9,46.2
796,17:28:21,32.8,46.0
797,17:28:22,32.9,46.0
798,17:28:23,32.8,45.7
799,17:28:24,32.9,46.0
800,17:28:25,32.8,46.0
801,17:28:26,32.9,46.9
802,17:28:27,32.8,46.0
803,17:28:28,32.9,46.0
804,17:28:29,32.8,46.1
805,17:28:30,33.0,46.3
806,17:28:31,32.9,45.7
807,17:28:32,33.0,45.8
808,17:28:33,33.0,45.7
809,17:28:34,33.0,45.6
810,17:28:35,33.0,45.6
811,17:28:36,32.9,45.9
812,17:28:37,32.7,48.4
813,17:28:38,32.9,46.3
814,17:28:39,33.0,46.0
815,17:28:40,33.0,44.8
816,17:28:41,33.0,44.6
817,17:28:42,33.0,45.8
818,17:28:43,33.0,45.9
819,17:28:44,32.9,44.6
820,17:28:45,33.0,45.9
821,17:28:46,32.9,45.7
822,17:28:47,32.9,45.8
823,17:28:48,32.8,45.5
824,17:28:49,33.1,46.1
825,17:28:50,33.0,45.8
826,17:28:51,33.0,45.7
827,17:28:52,32.9,46.2
828,17:28:53,32.9,45.8
829,17:28:54,33.0,45.6
830,17:28:55,33.0,45.8
831,17:28:56,33.1,44.8
832,17:28:57,32.9,46.0
833,17:28:58,33.0,45.8
834,17:28:59,32.9,44.7
835,17:29:0,32.9,46.4
836,17:29:1,33.0,45.7
837,17:29:2,33.0,45.9
838,17:29:3,33.0,45.6
839,17:29:4,32.9,46.0
840,17:29:5,32.9,45.9
841,17:29:6,32.9,45.7
842,17:29:7,33.0,45.7
843,17:29:8,32.9,46.2
844,17:29:9,32.8,45.7
845,17:29:10,33.0,45.9
846,17:29:11,33.0,45.8
847,17:29:12,32.9,45.7
848,17:29:13,33.0,45.9
849,17:29:14,33.0,47.4
850,17:29:15,32.9,46.4
851,17:29:16,32.9,45.8
852,17:29:17,32.9,45.8
853,17:29:18,32.8,45.7
854,17:29:19,33.0,45.4
855,17:29:20,32.9,46.0
856,17:29:21,32.9,45.4
857,17:29:22,32.9,45.6
858,17:29:23,33.0,45.6
859,17:29:24,33.0,45.6
860,17:29:25,33.0,45.7
861,17:29:26,32.9,45.5
862,17:29:27,33.0,45.8
863,17:29:28,32.9,45.8
864,17:29:29,32.7,45.7
865,17:29:30,33.0,46.9
866,17:29:31,32.9,45.7
867,17:29:32,33.0,45.7
868,17:29:33,32.9,46.9
869,17:29:34,33.0,44.4
870,17:29:35,33.0,46.0
871,17:29:36,33.0,45.7
872,17:29:37,32.9,45.6
